ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
988,0,,,C,,,,,,,2.10065667184,,6.73558542604,,11.594541748,,,,,,,6.46797347539,SZB,,E,,,,,,,A,,,6.54208921388,,,,0,,10.4702979785,,,,,,,I,,,2.35345979552,,G,,,,N,,,,,,1,,,,B,,,,,F,1,,B,D,,,,C,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,A,,T,G,14.2146829891,,,,,,,,,,,Z,,,,0,,
990,1,1.84999904507,2.19430519284,C,1.22493906138,9.05685933596,1.15714347611,1.84285747231,6.54543579009,9.76415140452,1.2910275776,14.834544454,6.18957575131,4.59002433853,11.0922072191,2.9726800583,4.4102554282,0.590919920884,0.756237224767,0.300274081752,16.5269857206,6.18281976577,AAPP,0.0000000729969550618,E,6.06962821572,1.47976266812,1.95714361435,5.98460502522,6.05714267357,G,A,2.21785812579,5.57142822798,4.92904600471,7.70000090581,14.4906091702,1.08527100587,0,0.000000106426977355,12.206064188,6.56428668127,12.7357149755,1.82405209952,6.12463606199,13.6752077721,6.51419226482,C,18.6890170882,7.8571428081,2.21847196822,12.8508651474,B,14.8113200228,3.43870602411,3.87857237331,AS,3.57857065294,19.8878498545,8.21178494599,1.2964277429,7.10317449334,1,6.79291123598,1.17537353471,10.9432977535,A,8.85000069519,19.0280369337,9.28205067626,13.1625098514,C,1,3.48062888889,B,B,0.336492598222,5.77142836023,14.8717956429,E,4.05660308326,7.39821241342,3.31172010571,6.21428475517,3.68571415371,5.95041302465,1.29642811665,11.8376023327,0.58571380541,4.13621897299,1.14259461898,C,0.536920499363,2.30745567981,4.1155154977,0.817394012693,4.48571342451,7.67441920297,6.93714581348,0.392856456187,0.0560748794576,2.90023452511,,6.68948435213,3.30120956187,4.64130031689,3.46870868567,D,1.47946531646,4.42849666317,B,8.9571438074,O,,12.7656071402,10.7179489395,2.33490537977,10.552167579,8.75968968474,19.5925309064,0.971962495325,7.90908990929,5.70754800287,10.5681296057,1.44884789943,AU,1.34247715108,1.13839361596,1.97816646611,0,6.04651141141,0.717948414099
991,1,2.2774622994,5.79527537437,C,5.03286109892,10.8316842418,1.64772680183,1.86553116822,1.85219670371,8.43636326277,1.3129111394,16.2023351568,6.41366659566,5.30357610894,12.4472383137,1.74695232865,2.68292586257,5.67206768285,1.09972362798,0.247952361705,17.9002836498,7.55873622568,AGDF,-0.000000929126761262,E,3.41336307683,2.22222252025,1.57197005434,4.51357772519,10.615530126,C,A,1.64772764446,3.106060014,6.58888712836,12.4053024584,8.0269138326,1.31979639644,0,2.71152949138,9.60350274298,9.85795369241,15.4166674001,1.99221833968,11.6075619072,6.78145461775,2.64738803109,G,10.5930407326,10.9469693056,1.64037907427,5.16853748606,G,16.2711860102,3.72526193075,2.72727218218,DP,3.28598467366,19.7429311538,11.1193326279,1.99652749222,15.1914190471,1,2.71865412679,8.8444929941,15.5449488188,B,12.1685599295,15.3213357732,11.7073172849,14.9063843513,F,1,1.88067379396,B,D,3.67973104654,8.67424337844,15.7317081835,M,1.59999996294,3.20559561131,5.47282263185,3.66477237784,1.25000079085,2.90827684767,1.33522827091,14.7665654359,4.41287805535,3.3778268649,0.654353654345,F,0.999993461219,7.04252960611,3.44019888497,1.14427384044,8.63636418837,11.6751266572,3.23983844045,1.51041677828,0.0771202670056,8.29012157994,12.7107369012,5.40245594794,2.83860024164,2.83285022508,14.2579488315,A,4.05611539354,17.2625162623,A,3.86363718295,F,AF,14.5926783172,8.29268272036,2.05173997072,15.2406465657,12.9949229983,0.627557576079,2.15938231102,3.34775127043,6.8363645202,3.00362624614,2.85659396604,AZ,1.21396632818,2.02414826875,5.0071412972,0,3.32994847655,1.58536524001
992,0,1.4859435807,3.96316262117,C,3.32009363899,6.02187955128,1.52610411065,2.17670688867,1.28189296623,7.32954627666,2.10065695312,15.4292623497,6.56557986068,4.12917967519,11.4779117979,2.35326738318,5.39822973859,1.02909656644,0.686975074572,0.354183782322,14.2130610148,6.34967346038,UNS,0.000000724258305111,E,1.28754100584,0.883534299516,2.37750915702,5.32178706925,4.83534085478,,A,1.55421786381,3.63052226651,3.3262200458,7.11646511744,16.5227258868,0.738006825305,0,-0.000000875573276825,15.5553140511,5.12449824895,12.0562257327,1.4510282902,8.0600327836,11.8756872505,1.48526747727,I,17.1852102853,7.06024062286,2.82591176201,13.4867245763,L,16.0465123051,1.2838436778,3.10843381837,N,3.64658540236,0.0205766056202,6.82562126171,0.751003837332,10.0473927503,1,1.49429530798,2.00414611397,10.49117004,B,6.642570903,19.4650199221,11.4159289929,10.0901025101,C,1,3.24969678226,B,B,0.591463844207,4.61847464753,13.7168136744,C,3.46590953894,11.1788175126,2.79963124922,3.73494001658,2.93975828711,3.31674934521,0.819277469998,4.90220473667,0.481928671893,0.661925297774,1.08895269872,G,0.331652191639,2.43379092583,5.73381631579,0.48478682424,3.87951890983,3.76383674109,7.81144562736,0.397589472019,19.9794243807,2.91076196269,2.31615160229,8.43472173182,3.08183048542,0.452623643389,5.4763832266,C,1.01648791871,0.871215180885,A,4.67469932792,I,G,9.69442503652,8.58407109648,1.69435116461,4.82613147677,4.42804351857,5.35516155628,0.55555574039,5.29010314207,3.86363553726,5.85843954136,0.770476514447,BJ,2.2600554772,2.9819286836,0.78970707525,0,3.33579422823,0.88495531355
995,0,1.4638975266,11.5506192575,C,5.01630943589,8.82985900201,3.00692326745,2.6904048138,0.039674741249,9.76000064612,0.787745903992,15.7114219556,6.26399589221,3.30724745191,11.7521866254,2.3393368574,6.42857173068,5.37577813754,0.279879171411,0.188483507503,18.6871425395,7.482857477,HHK,0.000000213254192163,E,0.155161142951,1.66831617176,2.94757685773,2.15950431283,9.33728950181,C,A,1.8100890402,1.10781369646,4.69199850396,8.07121657591,10.4937532914,0.588235657534,0,0.710293742018,12.0743789397,7.75469872016,13.4322453353,1.84368794958,11.9654941963,10.6490415431,0.126822721137,I,9.99961263935,8.26904126461,0.984520964016,5.81907758493,K,15.9745762027,0.193184618468,0.830859802111,,4.68842727428,0.959596138472,11.9649273027,1.52324442647,17.2456171072,1,0.115881280855,8.85785988625,17.929723772,B,9.8714142845,18.3333337467,9.99999956898,14.6227386115,B,1,2.54675947315,B,B,3.35932827626,8.15034622549,10.7142856164,C,1.43999945355,6.4484533974,8.56976034891,0.890207929011,1.06824994581,1.87919536027,1.57269996221,12.9766831557,2.33432285234,0.159457657731,1.11914460312,C,0.572325593535,6.17850533201,3.77141791368,0.602097524795,7.45796162108,6.17646975274,7.11917499789,1.88592121714,18.8383828404,7.31600963636,2.27064481564,4.5443001635,2.69540542577,0.0324662063073,15.5514227812,D,2.65362126001,6.29934176691,A,1.54302593454,F,AG,12.3439229961,9.28571370208,1.77966107153,8.2717425363,6.76470687482,0.928640974359,0.959596114463,1.076555362,8.48000058326,1.88802925073,0.0848183918706,L,1.91274574011,1.48367887932,2.60555745652,0,0.823529533084,2.85714293507
996,1,1.58860273002,6.44697102412,C,3.6730967255,9.77307970325,2.0140514421,1.81108416599,1.25215698187,11.5384611873,1.31291057596,15.6485357754,6.71830551017,5.22033966757,13.2546157609,2.48410121702,5.22727291436,4.21777459858,0.776732864062,0.241850227776,17.7331685751,8.37877956454,AGMU,0.000000291969667461,E,1.77999437959,1.67447383852,1.72521505934,5.47573259656,9.82045250675,,A,2.28337239935,2.74785401233,7.34709577718,10.0702568356,13.7419281493,0.948276826031,0,0.275626483993,8.4046011082,8.75878232908,14.2701023005,1.6317994457,11.4450558979,10.5151480392,1.5042186141,I,12.164327489,9.81264693581,0.793779120959,6.16622502904,A,15.9300482989,1.35125867975,1.6861836134,,3.48165457491,14.7042756251,12.93970556,1.51704489282,14.9869540453,1,1.80968892555,6.81069229293,15.7182063763,B,11.1943803112,18.9990910489,8.18181786761,14.1243024554,F,1,2.83298483421,B,D,2.69695303717,8.93052347209,13.5227271148,C,2.72189256402,6.28492017386,3.26442798574,2.78688447114,2.1545663736,2.39416102814,1.75644115365,13.0370694035,1.8423101022,2.03594788461,0.967789513632,B,0.948371110855,6.55152338731,3.25761924548,1.07933435925,7.82201326793,9.13793138067,5.74358895755,1.4454861224,5.2775248176,7.11151618091,4.16911648335,4.76884267189,2.87609356701,1.04863539591,12.3104249663,B,2.6908666589,6.21159537869,A,4.91803286915,F,,15.1398305275,11.9318176205,1.68521428193,12.4460922562,10.0862076307,0.254200805227,0.746133068538,2.84009549303,8.87573912788,2.80360913868,1.10032961199,B,1.28060941904,0.834310106916,2.44881400796,0,3.03448214941,1.25000005234
1000,0,,,C,,,,,,,1.26914595933,,6.38680812748,,12.2301376844,,,,,,,7.37654996561,QBZ,,A,,,,,,C,A,,,5.30314569697,,,,0,,11.5925051393,,,,,,,I,,,1.62570516837,,G,,,,DO,,,,,,1,,,,A,,,,,F,1,,B,D,,,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,D,,,A,,F,I,13.0399162161,,,,,,,,,,,G,,,,0,,
1001,1,,,C,,,,,,,0.503282235181,,6.1400908283,,9.88533274267,,,,,,,6.01609666799,PTO,,E,,,,,,G,A,,,3.69782373408,,,,0,,13.3601037983,,,,,,,C,,,0.748295150835,,D,,,,AS,,,,,,1,,,,A,,,,,F,3,,B,D,,,,E,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,B,,H,,10.9883188246,,,,,,,,,,,CD,,,,2,,
1006,0,0.821614313144,8.97473032001,C,4.63347378176,10.1934048608,2.1218860134,2.00838831706,0.318546668634,8.72427886143,6.28008666252,16.3808574223,10.2753384466,3.64536222426,15.2893391667,1.99409476593,5.39130518908,5.02820146431,1.24531716309,0.231634643757,18.4303736972,8.91572554645,UHI,0.000000938563756657,D,0.308579791076,1.3660660551,2.31433534872,8.66367235782,9.33135922792,,B,1.56920807567,1.13496227901,7.53020565038,9.58302475698,13.219358422,0.442261161877,0,0.442064809103,13.1141014704,8.10757401012,13.1655560644,1.50548360215,12.1240288523,9.54362466941,0.259878221881,C,10.920392759,8.75894483413,1.04614389471,6.16522235999,G,16.5943939338,0.382791544087,0.666172646646,BW,4.09079648278,9.60272418852,10.9235350145,1.28464541901,15.8846115953,1,0.25894313237,8.20008626633,17.5504314888,A,9.89883992096,18.6038601428,7.82608767775,14.3775722884,B,2,2.20172892998,B,B,3.16578166643,8.5812976296,13.0434782076,B,1.27572114129,5.69182772563,3.18107314616,1.11028784732,0.917837726559,2.90726847292,1.3397486216,13.9141439236,1.56920736115,0.326334641476,1.00279775898,A,0.798822221678,6.45967811948,3.45990889649,0.841412758,7.74241289044,6.977886845,7.27672354572,1.67365759981,10.3291705771,6.74374011735,2.72837931075,4.57157847374,2.61411615088,0.277236472192,14.2323845193,E,2.7450134527,7.05514451499,B,2.07253963735,A,,11.3872267624,12.17391333,1.50185068791,13.6111816574,7.42014748355,2.60755119904,0.998865032231,1.26760613717,7.44856047319,2.55311701756,0.127387687483,BW,1.57612069879,2.61843110617,2.68274407586,1,1.13022060052,1.56521697626
1009,1,,,C,,,,,,,2.60393892907,,7.66272775764,,15.4210470599,,,,,,,9.71436813886,AFF,,D,,,,,,C,B,,,8.48224823836,,,,0,,7.90897955513,,,,,,,C,,,0.804049704514,,K,,,,BL,,,,,,0,,,,C,,,,,F,4,,B,D,,,,O,,,,,,,,,,,,B,,,,,,,,,,,,,,,,B,,,B,,P,,15.4751587043,,,,,,,,,,,H,,,,4,,
1010,1,0.951156661852,6.26649955379,C,4.35834201001,6.14660403399,2.57069382096,2.9820052506,0.0197207892108,10.6249992944,0.787746370535,15.9770116682,6.12091524938,2.25630363068,11.5848165457,1.89393840703,4.44444542807,3.34473572836,0.141353311585,0.186605322963,17.2297440232,7.17709114503,ANV,-0.0000000382047377349,E,0.0600084274544,1.69665891248,3.34190178551,0.829591468749,8.48329135744,,C,1.31105414715,0.925448992874,6.34294354486,7.60925422099,12.3973820354,0.344828159399,1,0.540916484888,9.46385845315,7.14653049917,12.8534707754,2.06896550918,10.0013644123,7.51399839907,0.124304132048,C,12.6194711112,8.22622198422,1.38214392612,8.45711158201,A,16.121211624,0.0492612215768,0.308483244338,V,5.44987126813,0.800000617685,8.70648154476,1.60239880623,15.5880003412,0,0.112533764391,5.85465911727,16.4382410907,A,8.94601568116,17.6000005619,4.44444533486,11.4293868372,F,1,2.03544067319,B,D,2.02424690864,6.83804594408,13.3333328621,B,1.25000051559,9.35515549639,8.62230004045,0.925450693969,0.616967428758,0.645161109432,1.15681290748,8.7412670355,3.49614487603,0.0452374952543,0.853053077654,A,0.451764734561,4.29761597085,4.13854174968,0.474972907368,6.83804710916,5.86206847103,9.11346152368,0.754070914806,19.0999995842,6.21858825801,1.92748599093,5.71057480205,1.79335230999,0.00941891261192,11.9320672396,E,1.52912478487,1.74342177836,B,2.15938306009,E,,14.6015294744,15.5555559365,2.06060674014,4.30011130749,6.2068959383,-0.000000150346601144,1.90000090519,1.12500058559,9.37500030651,1.02353856986,-0.00000028965784925,AS,1.78738896023,4.0488422371,1.35021915758,0,0.620688838704,2.22222281644
1011,1,4.34272371135,8.8579645489,C,4.16615571174,8.8500334059,2.25352113129,2.15962388324,0.0167173817523,10.0000003736,0.743981891317,16.3555548484,6.15318874492,2.94333520575,9.925113848,1.55472636014,2.60869594885,3.70821300688,0.120150702537,0.157888808972,18.9120247628,5.71745158987,AFHZ,0.000000168190307544,A,0.144544540216,1.89358284245,1.59624353921,0.908702877863,9.43662003944,,A,1.26760649521,2.15962425983,8.60893631363,10.7042253705,10.469958762,2.17391244872,0,1.40001624711,5.83676979276,8.63849771328,12.9577458505,1.95555460383,10.9361515039,13.1509666803,0.112583566321,I,11.9774085796,9.10798084327,1.2031396383,6.14298249091,F,16.7164179256,0.122763125017,1.2676057166,DJ,4.13145494056,-0.000000530210716943,12.8869903603,1.46322439318,16.5164318142,1,0.135463466122,6.35759481433,17.1712639913,C,10.56338022,18.4705878285,7.8260864449,16.155328739,F,1,1.66666742873,B,D,2.28502146597,8.68544608837,13.0434787061,I,1.66666649627,6.42327599583,8.55808528466,2.11267549778,0.845069514034,1.77419437078,1.05633844628,11.3960238081,1.50234733831,0.071182422652,1.07702274696,C,0.745526480581,5.85177131771,2.5359694319,0.834299972263,7.88732394569,7.39130438865,4.4618218177,1.37715127855,20.0000000596,8.62808779313,1.56608302758,3.19986046935,1.8422906972,0.0130519162375,12.7343044737,D,2.52832783334,6.38157885487,A,4.22535136852,P,Q,16.8667954358,13.0434774867,1.69154151972,8.31653567625,9.56521716613,-0.000000468731322124,0.235294810362,2.31958792515,8.33333416061,2.1172715657,0.00472727034269,P,1.22410951976,1.3204234746,2.62255509998,0,1.99999916916,4.34782701953
1012,0,2.55956961165,16.7700751005,C,5.37796552984,9.152657077,2.3059175818,2.4903925089,0.0534639765912,9.61039013767,1.64113830601,15.3385823626,6.89388403304,3.03586595713,12.7423716654,1.88424297423,8.8000000878,5.20252344445,0.40497644359,0.176693038034,18.6225944363,7.62723341011,RVW,0.000000433012684632,C,0.155741330849,2.08557473793,3.07455739082,2.77955918279,9.00845487721,C,A,1.70637987054,1.53727802692,5.05350314339,8.02459712567,10.1011304067,1.11111064005,0,0.604163439432,12.3616227389,7.48654866415,12.8670263059,2.33070917878,13.0298942004,8.23786803637,0.137568522813,I,10.1701562402,8.00922370803,0.975716825653,5.47968470555,D,15.97269671,0.085111889017,1.01460474815,DO,4.76556439314,3.5602101647,12.1439448695,1.83192446699,16.8206980244,1,0.193453635462,8.58393216932,17.8528670985,A,9.76172241137,18.1849908142,8.80000046031,12.6867821852,B,1,2.427822426,B,B,3.25221233042,7.45580277886,7.59999963971,C,2.85714227177,6.01203039158,8.3420892718,0.876248611904,2.02920756197,1.43920595022,1.22213738155,12.9689696316,3.35126832357,0.176304481187,1.03466186385,B,0.600588421845,6.54771125016,3.27266898966,0.649714968652,7.1944650722,8.02469108073,8.09642537318,1.97284231207,16.4048869769,13.3377935178,1.36530312827,4.88956355149,2.5805293403,0.0477198319607,15.1523428159,B,3.10991361178,7.6315780692,A,2.58262895948,C,G,12.0769074832,11.2000001921,2.21843000776,9.01829013009,9.13580272526,0.474374663588,1.25654507449,1.09405010321,6.88311736871,1.30936763982,0.00820261813892,BN,1.25257097772,3.4877007714,2.90455311901,0,1.23456777925,3.60000034825
1013,1,,,C,,,,,,,0.525164695989,,6.29976893887,,12.2458311211,,,,,,,8.3758231337,QGT,,E,,,,,,,A,,,5.63907603963,,,,0,,10.312567032,,,,,,,I,,,0.349203868181,,A,,,,BW,,,,,,2,,,,A,,,,,B,2,,B,B,,,,C,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,A,,P,W,13.5730904887,,,,,,,,,,,H,,,,0,,
1015,1,,,C,,,,,,,2.34135756746,,7.13885303819,,14.896091314,,,,,,,9.13349602575,AFUF,,C,,,,,,,C,,,7.65712081292,,,,1,,8.94942500827,,,,,,,C,,,1.7240122543,,F,,,,A,,,,,,0,,,,A,,,,,B,2,,B,B,,,,B,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,B,,N,,15.0810032835,,,,,,,,,,,AK,,,,1,,
1017,1,,,C,,,,,,,2.60393949894,,7.16274051382,,13.5365255186,,,,,,,7.77702555517,NPG,,E,,,,,,C,B,,,5.94817270293,,,,0,,11.9159252477,,,,,,,C,,,2.19352904101,,F,,,,BW,,,,,,0,,,,A,,,,,B,1,,B,B,,,,B,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,B,,V,,13.0032885937,,,,,,,,,,,AO,,,,1,,
1018,1,1.83319628745,1.74345337178,C,1.68482627485,6.5432379117,1.43682827335,2.13872807303,0.991156244573,6.77966108563,1.05032850359,15.1155120441,6.47900739168,4.20196879659,11.8667080514,2.27732800798,4.67065895811,0.719022354765,0.627606563775,0.329355966859,15.0947510999,7.19475219288,AEGE,20.0000009099,E,0.582971413703,1.52904015582,2.67547491531,5.17639420017,6.1189105638,C,A,1.48637398819,2.75805129216,6.79331377792,7.56399581226,16.5059610035,0.926640747541,0,0.000000303319241634,9.01599112733,5.67299810708,12.4525179093,2.22222212474,6.5238736165,12.0079712859,1.01067043965,I,18.1367286044,7.39058619103,0.922897227775,12.171650283,G,15.4116050864,0.313471265577,1.8579685393,,3.5260117196,19.9099095765,7.76042947354,1.34737074346,8.13734938485,1,0.883745663477,1.42183469029,12.359131003,A,7.5061939277,19.9324329901,8.98203598654,11.6931504054,F,1,2.75027436912,B,D,0.410410326743,5.96201391642,13.892214997,C,2.20338935576,10.5500734383,3.08964909239,2.87365749519,1.93228659378,6.22222281573,1.00330338487,6.52434261859,0.578035119991,0.367617932318,1.13118109883,A,0.454881098627,2.55940181716,5.23885019876,0.571801925531,4.71511052767,6.87258606406,7.25622462224,0.514725664006,0.0675674933931,2.65169249784,2.59675237367,7.54590285935,3.18635713576,0.394602166423,4.10614112558,E,1.19707578423,1.10763739824,A,4.55821622139,D,G,14.759509368,11.0179648683,2.40215998233,5.45740089345,7.79922756892,19.2008737109,0.0675674367666,3.88826819938,4.5762707164,15.266831226,0.852662832649,CG,2.13511482179,1.99731726409,0.915797891431,0,2.57915104472,1.4371249
1019,0,0.728705936929,6.23964710399,C,5.10233821257,13.3288502567,2.34367366127,2.2845896542,0.0819673571035,8.79581202698,0.765864322534,16.7803841574,6.2848827838,2.9736231334,11.866708561,1.64041993584,5.7142860602,3.88435411674,0.682027902842,0.203792644544,18.5048361178,7.54503938671,CVB,0.000000245983605647,D,0.144020780424,1.20958462101,3.04283688367,4.34039010226,8.75430744063,,A,1.24076739603,0.965041286158,7.71182103311,8.35056627073,12.0761445388,0.344827305653,0,3.1614138864,7.27733069596,7.74987678025,12.5061554542,1.42857072572,10.8398369549,9.25863168732,0.143354310335,C,11.5345254932,8.34071869271,0.881813371504,4.89751932766,I,17.0078748744,0.0374651268276,0.620383812293,DI,4.47070354891,4.51813505937,12.3382710486,1.1373707518,16.9135962826,1,0.17091817725,6.73806651515,17.7323362945,A,9.23682869893,16.331606847,8.57142841799,11.2611536573,F,1,1.86567069471,B,D,2.37368486622,6.94239260181,12.6530617872,E,1.4659690727,4.60484044622,10.9515475335,0.915804745268,0.827177971693,2.00000089439,1.03397337554,11.418492575,3.64352493081,0.0800080167177,1.05205960027,C,0.641936793417,5.68114531453,3.46267247212,0.673150092789,7.4446076161,5.43103374579,9.09073410067,1.44428038242,15.1502580999,8.45272026774,2.99831193613,4.20100745708,2.05016530661,0.06131440828,13.4804920138,D,2.29702900166,2.6315792253,B,1.6543568225,D,,15.9068166541,11.4285722256,1.41732362544,5.82306887992,5.77586109803,0.204395154776,0.746114913758,1.09799303062,7.3298434989,1.74623646762,0.195533805343,U,1.73309933029,3.12038450995,2.27075366824,0,0.844827303491,1.63265356496
1020,1,,,C,,,,,,,3.15098524111,,8.26087924424,,12.1057777444,,,,,,,6.38682944046,TXQ,,D,,,,,,,A,,,11.0602137807,,,,0,,4.38318590987,,,,,,,F,,,0.258235073207,,C,,,,BJ,,,,,,1,,,,C,,,,,F,1,,B,D,,,,K,,,,,,,,,,,,C,,,,,,,,,,,,,,,,D,,,A,,V,M,17.41634536,,,,,,,,,,,CH,,,,0,,
1022,0,1.98096364687,11.4793665465,C,3.47409852928,7.74619235831,2.14158201543,2.77810820167,0.294435536622,11.2806531564,1.05032749086,14.9421958167,6.4399378841,3.31304554948,11.8667085785,2.29340175324,5.78947286829,3.09710896391,1.33861018248,0.19821446412,17.0802373275,7.24177779731,ACNA,-0.000000360567760989,D,0.103377536758,1.5595871312,3.6525872423,7.18623009848,6.43069681114,,A,1.84711450446,3.61689500636,3.42186722043,7.18619952355,16.3539491328,0.770877275817,0,0.525492848631,14.3470090164,6.15110127034,12.1058889088,2.06647376678,9.63102254406,8.28834426725,0.176627491888,I,13.4154692639,7.13860767459,1.03147312026,9.15423802915,D,15.4856621084,0.0822044297729,2.6591311198,P,3.78941117614,9.17634664796,8.51842523041,1.35236959755,13.8946150314,1,0.208595414048,5.34182196452,13.6152172931,B,8.23319411093,15.9134108868,9.80263198794,9.88579936903,B,1,3.11596735362,B,B,1.89618307846,5.68114285294,12.9605255112,C,4.79564119268,9.2863215873,3.71549736647,3.51576478075,3.14098651488,2.78131596347,1.06186755499,7.13970451269,1.60618693077,0.137585294491,0.899317744127,B,0.349641341137,4.38538378251,4.09542549181,0.468057144352,4.97917840621,5.31049190999,9.30053878308,1.02518246408,10.7391758868,7.38199140032,1.15113698219,5.7664731121,2.37976316874,0.13099226227,10.6764753174,B,1.34643648558,1.33153890016,A,5.5324202287,T,G,10.0691138061,10.1973684745,2.2941710694,6.69116189545,6.12419677823,2.31764421884,3.61140365167,4.92499900103,6.48501406798,4.01424911606,0.0130662845418,CB,1.71910469447,4.48393789524,1.13342753703,0,2.60385408262,1.18421000113
1024,1,4.21715718885,3.98814553328,C,2.56290888794,9.28454497686,1.30773843042,2.58548349183,0.996394091899,10.7352934712,1.0284471859,14.9095447657,6.15882533184,4.03035590691,10.6277141236,2.15682522408,5.61872944093,1.52197698691,1.1845367026,0.199902237933,17.3173339791,5.99997680249,PFX,-0.000000761621561509,D,1.47624814915,2.07858456568,2.34553134943,7.12636326539,7.82243637227,G,A,1.97060507663,3.58728199733,6.28977582069,8.12237640116,14.4874784146,1.76334196948,0,0.180735190479,9.79017447203,7.16856545479,13.2453507212,2.35807846667,7.72196386976,9.74607296633,1.1983031521,C,16.5318887811,8.21235773198,1.76802840879,10.2039751973,E,15.6134961063,0.813236209732,2.86142756639,AS,4.07918474449,18.0668259402,8.19389322163,1.66066746569,9.95792312386,1,1.27342069196,2.73206068182,14.5884151605,A,9.61607748664,19.1885437471,10.6354515838,12.2465015764,C,1,2.84622538272,B,B,0.916814920353,7.46850598872,11.9063547532,E,4.11764780783,7.1436532843,3.58434364736,3.20336019662,3.02339607376,5.55294173926,1.21475692798,10.2944160846,0.743850281042,0.794263417848,0.809271084258,C,0.486576168718,3.74217145365,3.84390895741,0.611624171267,6.10677772054,7.00696121133,8.33845371207,0.681862719542,1.90930727854,3.90948420937,2.79753233872,6.42062101359,2.66784155681,0.687439608552,6.29212235145,D,1.92487065255,4.43761441189,B,5.03899298482,O,,14.5032039804,9.36454780556,2.31595116427,10.6276910498,8.77030197578,11.44516671,0.644391610458,3.90065707133,6.6176460729,7.42397772494,0.21350758942,AU,1.17959142894,3.10437907102,2.00756627649,0,2.77494203016,2.54180503668
1025,1,1.33013828755,9.62499832949,C,5.20698567848,8.9643584363,2.32474516134,3.45116795278,0.0714137464648,5.9782610752,1.31291054541,15.4426703756,6.60954357882,2.89236946629,11.1858209122,1.38459507287,5.58139598463,4.70026403418,0.510283786159,0.178506877473,18.320226296,6.32454320854,IZZ,0.000000864999852215,C,0.186150990574,2.240862666,4.32594283839,3.56638855577,7.75314534147,C,A,0.988616354589,1.03055653079,3.62514395951,6.18334239956,10.3271856182,0.416666021081,0,0.38957947786,14.2898487317,6.37507552052,12.5823843576,2.9608125647,13.8492855651,8.08523819142,0.14501417613,I,10.5289502053,6.9263022989,1.0960304089,5.11527254464,G,15.7032452449,0.071186091825,0.934691830457,DO,4.92510401469,0.387811479438,11.9526121299,2.10904713119,17.3250073834,2,0.148057366466,7.99133799045,17.4438231842,A,8.25644094808,18.6980617638,12.0930235709,11.3207692834,F,2,1.663038527,B,D,2.88642387528,6.62672288601,11.6279076876,C,1.30434783575,6.26940780996,8.48219468993,0.898741386566,0.862792512883,2.37735931641,0.772917230804,12.9574946845,2.44457844559,0.114023178347,1.02698877443,G,0.336493600814,6.34804320241,4.58177914718,0.359526960934,6.08747715392,6.66666640304,9.89038641045,1.1643698632,19.3074789279,9.9970234918,2.39597281751,6.14068062649,2.40340507526,0.0602712155622,14.9268451512,C,3.06092247271,6.82565764565,A,1.22228869203,K,I,10.1697773119,7.90697724568,2.96754264723,8.57782851254,7.08333263345,1.89451515444,0.914126863343,1.29757769188,4.67391250756,2.38021754285,0.00887633694887,BK,2.04390984326,2.94337966523,2.72384560604,0,0.597222906528,2.79069798306
1027,1,,,C,,,,,,,3.65426732396,,7.73715628105,,13.3562553701,,,,,,,7.36942336543,ADDE,,C,,,,,,C,B,,,8.95537132835,,,,0,,8.21792882836,,,,,,,C,,,2.74081101094,,C,,,,AL,,,,,,0,,,,A,,,,,B,2,,B,B,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,,,,,B,,,B,,B,,15.891752688,,,,,,,,,,,BO,,,,2,,
1034,1,,,C,,,,,,,1.29102894477,,6.08715017829,,12.061446645,,,,,,,7.10035653826,BOR,,E,,,,,,,A,,,7.48188129563,,,,0,,8.16945173455,,,,,,,C,,,2.50311779303,,G,,,,BV,,,,,,1,,,,C,,,,,F,1,,B,D,,,,B,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,B,,I,,15.8482575509,,,,,,,,,,,BJ,,,,0,,
